id,race,sex,age,charge_id,juv_fel_count_norm,juv_misd_count_norm,priors_count_norm,charge_degree (misd/fel),compas_decile_score_norm,two_year_recid,compas_guess,compas_correct,Actual_answer
8989,2,0,22,337,0,0,0.08,0,0.7,1,1,1,1
8991,2,0,29,170,0,1,1,1,0.9,1,1,1,1
8992,1,0,33,175,0,0,0.72,1,0.9,1,1,1,1
8995,1,0,55,174,0,0,0.56,1,0.8,0,1,0,0
8996,2,0,22,180,0,0,0.08,1,0.6,0,1,0,0
8997,2,0,55,28,0,0,0.08,1,0.1,0,0,1,0
8998,1,1,43,190,0,0,0,1,0.1,1,0,0,1
8999,2,0,21,246,0,0,0,1,1,1,1,1,1
9003,2,0,38,28,1,0,0.48,1,0.4,0,0,1,0
9004,2,0,23,28,0,0,0,1,0.2,0,0,1,0
9005,1,1,28,190,0,0,0.08,0,0.5,0,1,0,0
9008,6,0,45,377,0,0,0,1,0.1,0,0,1,0
9010,2,0,39,6,0,0,0.08,1,0.1,0,0,1,0
9012,1,0,79,122,0,0,0.08,0,0.1,0,0,1,0
9013,1,0,48,120,0,0,0.08,1,0.1,0,0,1,0
9017,3,0,20,58,0,1,0.16,1,0.8,1,1,1,1
9018,2,0,31,28,1,0,0.4,0,0.8,0,1,0,0
9020,1,0,30,243,0,1,0.32,0,0.5,1,1,1,1
9022,2,0,32,129,0,0,0.4,1,0.4,1,0,0,1
9023,1,0,56,45,0,0,0.08,0,0.1,0,0,1,0
9027,2,1,28,28,0,0,0,0,0.8,1,1,1,1
9028,2,0,43,45,0,0,0.16,0,0.1,0,0,1,0
9030,3,0,20,58,0,0,0,1,0.3,0,0,1,0
9031,2,0,27,268,0,0,1,1,0.7,1,1,1,1
9032,2,0,41,45,0,0,0,0,0.6,0,1,0,0
9033,6,0,24,379,0,0,0.08,1,0.3,0,0,1,0
9034,2,0,43,239,0,0,0.24,0,0.1,1,0,0,1
9038,2,1,33,28,0,0,0.08,1,0.1,0,0,1,0
9039,2,0,22,169,0,0,0,1,0.3,0,0,1,0
9040,2,0,34,21,0,0,0.24,1,0.1,0,0,1,0
9041,1,0,36,128,0,0,0,0,0.1,0,0,1,0
9042,1,0,69,129,0,0,0,1,0.5,0,1,0,0
9043,1,0,32,28,0,0,0.4,1,0.5,1,1,1,1
9044,2,0,22,105,0,0,0.08,1,0.7,1,1,1,1
9045,1,0,46,190,0,0,0,1,0.5,0,1,0,0
9046,1,0,34,45,0,0,0.08,0,0.5,0,1,0,0
9047,3,1,32,45,0,0,0,0,0.1,0,0,1,0
9049,2,0,39,128,0,0,0,0,0.1,0,0,1,0
9054,2,0,25,45,0,0,0.48,0,0.7,1,1,1,1
9055,3,1,21,45,0,0,0,0,0.4,1,0,0,1
9056,2,0,63,64,0,0,0.72,1,0.6,1,1,1,1
9058,1,0,24,169,0,0,0.64,1,0.4,1,0,0,1
9060,1,0,29,177,0,0,0.16,0,0.5,0,1,0,0
9061,2,0,20,306,0,1,0.24,1,0.8,1,1,1,1
9062,1,1,40,45,0,0,0,0,0.5,0,1,0,0
9064,2,0,30,28,0,0,0.56,1,0.8,1,1,1,1
9067,1,0,36,23,0,0,0.8,0,0.5,1,1,1,1
9070,1,0,50,28,0,0,0.4,1,0.7,0,1,0,0
9072,2,0,37,94,0,0,0.32,0,0.7,1,1,1,1
9074,2,0,34,306,0,0,0.08,1,0.7,0,1,0,0
9075,3,1,35,190,0,0,0,1,0.2,0,0,1,0
9076,2,1,31,45,0,0,0.08,0,0.2,1,0,0,1
9077,1,0,23,28,0,0,0.8,1,0.7,0,1,0,0
9079,3,0,22,60,0,0,0,1,0.4,1,0,0,1
9080,1,0,37,28,0,0,0.16,1,0.1,1,0,0,1
9081,6,0,20,190,0,0,0,1,0.4,0,0,1,0
9083,2,0,54,15,0,0,1,1,0.7,1,1,1,1
9085,1,0,26,317,0,0,0.16,1,0.5,0,1,0,0
9086,2,0,34,268,0,0,0.96,1,0.9,1,1,1,1
9087,1,0,59,133,0,0,0.16,0,0.1,1,0,0,1
9088,1,0,45,306,0,0,0.16,1,0.2,0,0,1,0
9089,1,0,37,128,0,0,0.16,0,0.2,0,0,1,0
9091,6,0,38,171,0,0,0,1,0.1,1,0,0,1
9092,1,0,45,169,0,0,0.08,1,0.1,1,0,0,1
9093,2,0,22,292,0,0,0.08,1,0.8,0,1,0,0
9094,2,0,24,246,0,0,0.24,1,0.8,1,1,1,1
9096,2,0,25,21,0,0,0.4,1,0.5,0,1,0,0
9097,2,0,24,418,0,0,0.48,1,0.6,1,1,1,1
9099,2,1,52,28,0,0,0.24,0,0.3,0,0,1,0
9102,2,0,20,45,0,0,0.08,0,0.4,1,0,0,1
9104,2,0,32,306,0,0,0.48,1,0.6,0,1,0,0
9106,1,1,32,354,0,0,0.16,1,0.2,1,0,0,1
9109,1,0,39,28,0,0,0.64,1,0.6,0,1,0,0
9110,2,0,49,306,0,0,0.24,1,0.8,1,1,1,1
9111,2,0,20,42,1,0,0.08,1,0.4,1,0,0,1
9112,1,0,31,28,0,0,0.88,1,0.7,1,1,1,1
9115,1,0,58,306,0,0,0.56,1,0.7,1,1,1,1
9116,3,0,50,134,0,0,0.16,0,0.1,0,0,1,0
9119,2,0,26,379,0,1,0.88,1,0.7,1,1,1,1
9120,2,0,20,28,1,0,0.08,1,0.6,0,1,0,0
9123,1,0,39,169,0,0,0.08,1,0.1,0,0,1,0
9125,1,0,51,45,0,0,0.08,0,0.2,1,0,0,1
9126,2,0,30,45,0,0,0.16,0,0.2,0,0,1,0
9127,6,0,39,45,0,0,0,0,0.1,0,0,1,0
9128,1,0,26,28,1,0,0.72,1,0.9,1,1,1,1
9129,2,0,26,18,0,0,0.16,1,0.6,0,1,0,0
9130,2,0,35,65,1,0,1,1,0.9,1,1,1,1
9131,6,0,20,45,0,0,0,0,0.5,0,1,0,0
9132,1,1,51,89,0,0,0.56,1,0.5,0,1,0,0
9133,1,1,26,306,0,0,0,1,0.5,0,1,0,0
9136,2,0,26,60,0,0,0.4,1,0.4,0,0,1,0
9143,1,0,20,15,0,0,0,1,0.2,0,0,1,0
9144,2,0,28,92,0,0,0,1,0.3,1,0,0,1
9145,2,0,23,127,0,1,0.08,0,0.2,1,0,0,1
9146,2,1,21,326,0,0,0,0,0.5,0,1,0,0
9147,6,0,25,306,0,0,0,1,0.9,1,1,1,1
9148,1,0,30,60,0,0,0,1,0.3,0,0,1,0
9150,1,0,21,315,0,1,0.16,1,0.9,1,1,1,1
9155,1,0,20,28,1,0,0.08,1,0.7,1,1,1,1
9156,1,0,24,28,0,0,0.4,1,0.6,1,1,1,1
9157,2,0,35,280,0,0,1,1,1,1,1,1,1
9158,6,1,27,100,0,0,0,1,0.3,1,0,0,1
9159,1,0,50,28,0,0,0.16,1,0.2,1,0,0,1
9160,2,0,25,28,0,0,0.4,0,0.9,0,1,0,0
9161,1,1,48,28,0,0,0.08,1,0.9,0,1,0,0
9163,2,0,31,337,1,1,0.96,0,0.8,1,1,1,1
9165,2,0,26,190,0,0,0,1,0.9,0,1,0,0
9166,2,0,22,331,0,0,0,1,0.4,0,0,1,0
9167,2,0,29,280,0,0,0,1,0.3,0,0,1,0
9169,6,0,33,74,0,0,0.16,1,0.1,1,0,0,1
9170,1,0,52,56,0,0,0.08,1,0.1,0,0,1,0
9171,3,0,37,45,0,0,0,0,0.1,1,0,0,1
9172,2,0,21,306,0,0,0,1,0.7,0,1,0,0
9173,1,0,21,303,0,0,0.08,1,0.8,0,1,0,0
9174,1,1,20,183,0,0,0,1,0.8,1,1,1,1
9175,3,0,43,208,0,0,0.08,0,0.1,1,0,0,1
9176,1,0,30,190,0,0,0.08,1,0.1,1,0,0,1
9178,2,1,33,402,0,0,0.24,0,0.4,1,0,0,1
9180,2,0,24,13,0,0,0.24,1,0.7,0,1,0,0
9181,3,1,52,281,0,0,0,0,0.1,1,0,0,1
9182,2,1,30,90,0,0,0.88,1,0.7,1,1,1,1
9183,1,1,30,45,0,0,0,0,0.2,0,0,1,0
9185,2,0,47,129,0,0,1,1,0.2,1,0,0,1
9186,2,0,41,240,0,1,0.72,0,0.9,0,1,0,0
9187,3,0,21,28,1,0,0.32,1,1,1,1,1,1
9188,3,0,53,211,0,0,0.08,1,0.1,0,0,1,0
9189,1,0,48,165,0,0,0.48,1,0.2,0,0,1,0
9191,2,0,52,306,0,0,0.16,1,0.9,1,1,1,1
9192,2,1,34,45,0,0,0.08,0,0.1,0,0,1,0
9196,1,0,35,317,0,0,0,1,0.3,1,0,0,1
9197,6,0,25,246,0,0,0.08,1,0.4,1,0,0,1
9200,6,0,39,28,0,0,0.08,1,0.4,0,0,1,0
9201,2,0,24,246,0,0,0.08,1,0.2,1,0,0,1
9202,1,1,48,28,0,0,1,1,0.8,0,1,0,0
9203,3,0,31,28,0,0,0.08,1,0.7,0,1,0,0
9205,3,0,26,28,0,0,0,0,0.2,0,0,1,0
9206,2,0,43,306,0,0,0.24,1,0.8,1,1,1,1
9207,2,0,25,45,0,0,0.08,0,0.2,0,0,1,0
9208,2,0,34,306,0,1,1,1,0.9,1,1,1,1
9209,2,0,25,188,0,0,0.16,1,0.4,1,0,0,1
9210,3,0,24,280,1,0,0.32,1,0.6,1,1,1,1
9212,1,0,56,252,0,0,0.48,1,0.1,0,0,1,0
9214,2,0,23,169,0,0,0,1,0.4,0,0,1,0
9215,1,0,21,65,0,0,0,0,0.4,0,0,1,0
9216,1,0,66,45,0,0,0,0,0.1,0,0,1,0
9219,2,0,28,337,0,0,0.56,0,0.7,0,1,0,0
9220,1,0,29,128,0,0,0,0,0.1,0,0,1,0
9221,1,0,22,306,0,0,0.24,1,0.7,1,1,1,1
9224,1,0,39,21,0,0,0,1,0.1,0,0,1,0
9225,2,0,33,45,0,0,0.72,0,0.8,1,1,1,1
9226,1,0,29,28,0,0,0.16,1,0.1,1,0,0,1
9227,1,0,31,28,0,0,0.08,1,0.2,0,0,1,0
9229,2,0,22,45,0,0,0,0,0.8,0,1,0,0
9230,1,1,22,45,0,0,0,0,0.5,0,1,0,0
9231,1,0,35,306,0,0,0.24,1,0.4,0,0,1,0
9232,1,0,29,159,0,0,0.24,1,0.4,1,0,0,1
9233,2,1,37,306,0,0,0,1,0.5,0,1,0,0
9234,2,1,30,15,0,0,0,1,0.2,0,0,1,0
9235,1,0,56,176,0,0,0.08,1,0.1,0,0,1,0
9238,2,1,34,253,0,0,0,1,0.1,0,0,1,0
9239,2,0,23,190,0,0,0.08,1,0.4,1,0,0,1
9240,2,0,27,190,1,0,0.08,1,0.5,1,1,1,1
9241,1,0,43,28,0,0,0.16,1,0.1,0,0,1,0
9242,1,0,38,297,0,0,0,1,0.1,0,0,1,0
9243,1,0,39,275,0,0,0.24,1,0.3,0,0,1,0
9244,2,0,24,246,0,0,0.08,1,0.3,1,0,0,1
9245,2,0,26,122,0,0,0.16,0,0.3,0,0,1,0
9246,1,1,55,45,0,0,0,0,0.1,0,0,1,0
9247,2,0,35,190,0,0,0.08,1,0.6,1,1,1,1
9248,2,0,61,65,0,0,1,1,0.7,0,1,0,0
9249,6,0,33,45,0,0,0,0,0.1,0,0,1,0
9253,1,0,40,336,0,0,0.32,1,0.7,0,1,0,0
9254,2,0,33,129,0,0,0.24,1,0.2,0,0,1,0
9255,1,0,26,377,0,0,0,1,0.6,1,1,1,1
9256,1,0,32,28,0,1,1,1,0.9,1,1,1,1
9257,2,0,28,418,0,0,0,1,0.2,0,0,1,0
9258,1,0,45,45,0,0,0,0,0.1,0,0,1,0
9259,1,0,30,190,0,0,0,1,0.9,1,1,1,1
9260,1,1,57,28,0,0,0.32,1,0.2,0,0,1,0
9261,2,0,26,21,0,0,0.24,1,0.7,1,1,1,1
9262,2,0,35,159,0,0,0.08,1,0.8,0,1,0,0
9264,3,0,54,189,0,0,0,1,0.1,0,0,1,0
9266,2,1,29,306,0,0,0,1,0.5,0,1,0,0
9267,1,1,40,127,0,0,0,0,0.2,0,0,1,0
9268,1,0,28,163,0,0,0.08,1,0.2,1,0,0,1
9269,2,1,25,45,0,0,0,0,0.2,0,0,1,0
9270,2,0,44,127,0,0,0.24,0,0.6,0,1,0,0
9271,1,0,48,94,0,0,0.08,0,0.1,0,0,1,0
9272,1,1,59,10,0,0,0.08,1,0.1,0,0,1,0
9273,1,0,23,270,0,0,0.32,1,0.4,1,0,0,1
9275,2,0,29,61,0,0,0,1,0.2,0,0,1,0
9276,1,0,56,128,0,0,0,0,0.1,0,0,1,0
9277,2,1,27,45,0,0,0,0,0.3,0,0,1,0
9279,1,1,29,423,0,0,0,0,0.7,0,1,0,0
9280,1,1,34,45,0,0,0.32,0,0.4,0,0,1,0
9282,2,1,22,190,0,0,0,1,0.7,0,1,0,0
9283,1,0,40,313,0,0,0.4,1,0.1,1,0,0,1
9284,1,0,31,190,0,0,0,1,0.1,0,0,1,0
9285,2,0,47,15,0,0,0.24,1,0.2,0,0,1,0
9287,2,0,24,306,0,0,0.64,1,0.7,1,1,1,1
9288,1,1,20,336,0,0,0.08,1,0.4,0,0,1,0
9292,2,0,39,175,0,0,0.32,1,0.9,0,1,0,0
9293,2,0,29,129,0,0,0.8,1,0.6,1,1,1,1
9295,3,0,30,313,0,0,0.16,1,0.2,0,0,1,0
9296,2,1,26,186,0,0,0.32,1,0.9,1,1,1,1
9297,2,0,61,45,0,0,0.16,0,0.8,0,1,0,0
9298,3,0,37,128,0,0,0.24,0,0.4,0,0,1,0
9299,6,0,38,297,0,0,0.08,1,0.1,1,0,0,1
9300,1,0,24,28,0,0,0.16,1,0.5,1,1,1,1
9303,2,0,30,127,0,0,0,0,0.9,0,1,0,0
9306,2,0,20,31,0,0,0,0,0.5,1,1,1,1
9307,2,0,56,306,0,0,1,1,0.9,1,1,1,1
9308,1,1,50,306,0,0,0.24,1,0.3,1,0,0,1
9309,6,0,47,229,0,0,0,1,0.1,0,0,1,0
9310,1,0,56,306,0,0,0.4,1,0.1,0,0,1,0
9311,3,1,58,28,0,0,0.08,1,0.5,0,1,0,0
9318,2,0,30,28,0,0,0.8,1,0.6,1,1,1,1
9319,2,0,28,28,0,0,0.96,0,0.6,1,1,1,1
9320,2,0,59,45,0,0,0.08,0,0.1,0,0,1,0
9322,2,0,20,280,1,0,0.08,1,1,1,1,1,1
9323,1,0,23,31,0,1,0.32,0,0.9,1,1,1,1
9324,1,1,28,306,0,0,0.16,1,0.6,1,1,1,1
9325,3,0,50,306,0,0,0.24,1,0.9,1,1,1,1
9326,1,0,35,45,0,0,0.24,0,0.5,1,1,1,1
9327,2,0,22,246,0,0,0.08,1,0.9,1,1,1,1
9328,3,1,41,190,0,0,0,1,0.1,0,0,1,0
9332,2,0,22,329,0,0,0,1,0.7,0,1,0,0
9334,2,0,46,45,0,0,0.24,0,0.6,1,1,1,1
9335,2,0,61,306,0,0,0.64,1,0.2,1,0,0,1
9336,2,0,26,129,0,0,0.4,1,0.4,0,0,1,0
9337,1,0,44,61,0,0,0.08,1,0.5,0,1,0,0
9338,2,1,34,45,0,0,0,0,0.1,1,0,0,1
9339,1,0,29,190,0,0,0.08,1,0.2,1,0,0,1
9341,3,0,20,28,0,0,0.08,1,1,1,1,1,1
9343,2,0,29,374,0,0,0.64,0,0.9,0,1,0,0
9344,2,0,48,306,0,0,0.4,1,0.4,1,0,0,1
9346,2,1,31,208,0,0,0,0,0.6,0,1,0,0
9348,1,0,21,28,0,0,0.16,1,0.6,0,1,0,0
9350,1,0,34,129,0,0,0.32,1,0.5,0,1,0,0
9351,2,0,54,306,0,0,1,1,0.6,0,1,0,0
9352,1,0,20,186,0,1,0.32,1,1,0,1,0,0
9353,1,0,31,371,0,0,0.08,1,0.3,1,0,0,1
9354,1,0,22,130,0,0,0,0,0.4,0,0,1,0
9357,2,0,36,45,0,0,0.48,0,0.4,0,0,1,0
9358,2,0,34,159,1,1,0.72,1,0.7,1,1,1,1
9359,1,0,36,374,0,0,0.24,0,0.1,0,0,1,0
9363,2,0,32,303,0,0,0.24,1,0.8,1,1,1,1
9364,2,0,50,45,0,0,1,0,0.8,0,1,0,0
9365,5,0,47,306,1,0,1,1,1,1,1,1,1
9366,6,1,49,45,0,0,0,0,0.1,0,0,1,0
9367,2,1,25,170,0,0,0.56,1,0.9,1,1,1,1
9369,2,0,31,127,0,0,0.08,0,0.4,0,0,1,0
9370,2,0,49,190,0,0,0.8,1,0.3,1,0,0,1
9372,2,0,21,28,1,0,0.16,1,0.9,0,1,0,0
9375,2,1,26,418,0,0,0.4,1,0.7,1,1,1,1
9376,6,0,29,61,0,0,0,1,0.2,0,0,1,0
9377,3,0,61,28,0,0,0,1,0.1,0,0,1,0
9378,1,1,25,89,0,0,0.16,1,0.9,1,1,1,1
9379,6,1,26,190,0,0,0.08,1,0.2,0,0,1,0
9380,1,0,38,129,0,0,0.4,1,0.4,0,0,1,0
9381,1,0,35,45,0,0,0.16,0,0.1,0,0,1,0
9383,2,0,50,28,0,0,0.8,1,0.5,0,1,0,0
9385,6,0,55,421,0,0,0.64,1,0.1,1,0,0,1
9386,2,0,32,170,0,0,0.32,1,0.4,1,0,0,1
9387,1,0,29,28,0,0,0.08,1,0.2,0,0,1,0
9388,1,0,46,317,0,0,0,1,0.1,0,0,1,0
9392,1,0,53,45,0,0,0.08,0,0.5,0,1,0,0
9393,1,1,27,28,0,0,0.08,1,0.5,1,1,1,1
9394,1,0,29,306,0,0,0.32,1,0.8,0,1,0,0
9397,6,0,26,65,0,0,0,1,0.1,1,0,0,1
9398,2,0,23,45,0,0,0.24,0,0.2,1,0,0,1
9399,3,0,43,45,0,0,0.24,0,0.3,1,0,0,1
9401,1,0,24,45,0,0,0.08,0,0.2,0,0,1,0
9402,2,0,33,186,0,0,1,1,1,1,1,1,1
9404,2,0,32,31,0,0,0.08,0,0.6,1,1,1,1
9405,2,1,38,190,0,0,0.56,1,1,1,1,1,1
9407,2,0,40,129,0,0,1,1,0.7,0,1,0,0
9408,6,1,55,64,0,0,0.4,1,0.1,1,0,0,1
9412,2,1,36,45,0,0,0.08,0,0.1,0,0,1,0
9413,2,0,34,303,0,0,1,1,0.9,1,1,1,1
9414,1,0,41,219,0,0,0.08,0,0.2,1,0,0,1
9415,1,0,57,28,0,0,0.56,1,0.1,0,0,1,0
9416,2,0,26,28,0,0,0.08,1,0.5,0,1,0,0
9417,1,0,39,28,0,0,0.16,1,0.6,1,1,1,1
9419,2,0,45,306,0,0,0,1,0.3,1,0,0,1
9420,2,0,26,129,0,0,0.16,1,0.3,0,0,1,0
9425,1,1,48,190,0,0,0,1,0.1,0,0,1,0
9428,1,0,52,45,0,0,0.56,0,0.2,0,0,1,0
9429,3,0,22,28,0,0,0.16,1,0.3,1,0,0,1
9433,2,1,43,45,0,0,0,0,0.1,0,0,1,0
9434,2,0,35,64,0,0,0.16,1,0.1,0,0,1,0
9435,1,0,24,306,0,0,0.24,1,0.5,0,1,0,0
9436,2,0,27,129,0,0,0.88,1,0.7,1,1,1,1
9437,3,0,23,190,0,1,0.16,1,0.9,0,1,0,0
9438,2,0,56,15,0,0,1,1,0.7,0,1,0,0
9439,2,0,28,252,0,0,0.16,1,0.6,1,1,1,1
9440,2,0,21,190,0,0,0,1,0.5,0,1,0,0
9441,2,0,33,45,0,0,0.4,0,0.9,1,1,1,1
9442,2,0,25,246,0,0,0.08,1,0.8,1,1,1,1
9443,2,0,36,28,0,1,1,1,0.8,1,1,1,1
9444,1,1,25,297,0,0,0,1,0.5,0,1,0,0
9446,6,0,31,172,0,0,0.24,1,0.6,0,1,0,0
9448,1,0,46,125,0,0,0,0,0.5,0,1,0,0
9450,2,1,24,28,0,0,0,1,0.7,0,1,0,0
9451,2,0,28,47,0,0,0.32,1,0.7,1,1,1,1
9452,2,0,28,93,0,0,0.96,0,0.7,1,1,1,1
9458,2,0,23,122,0,0,0,0,0.3,1,0,0,1
9459,6,0,24,283,0,0,0,0,0.3,0,0,1,0
9460,3,0,40,128,0,0,0,0,0.3,0,0,1,0
9461,3,0,36,45,0,0,0.08,0,0.2,0,0,1,0
9462,1,0,50,328,0,0,0.08,0,0.6,1,1,1,1
9463,3,0,33,206,0,0,0.08,0,0.1,0,0,1,0
9464,1,0,24,45,0,0,0,0,0.2,0,0,1,0
9465,2,1,55,10,0,0,0.16,1,0.1,0,0,1,0
9467,2,0,22,280,0,0,0,1,0.7,1,1,1,1
9473,2,0,38,190,0,0,1,1,0.7,0,1,0,0
9475,2,0,31,129,0,0,0.08,1,0.1,0,0,1,0
9476,2,1,30,172,0,0,0.24,1,0.2,0,0,1,0
9479,1,0,52,28,0,0,0.08,1,0.1,0,0,1,0
9483,2,0,37,28,0,0,1,1,0.8,1,1,1,1
9484,1,1,41,45,0,0,0.08,0,0.2,0,0,1,0
9486,2,0,20,111,0,0,0,1,0.5,1,1,1,1
9488,1,0,21,45,0,0,0,0,0.4,1,0,0,1
9491,1,0,22,45,0,0,0.08,0,0.5,0,1,0,0
9492,2,0,38,45,0,0,0.56,0,0.6,0,1,0,0
9493,2,0,31,181,0,0,0,1,0.5,0,1,0,0
9494,1,0,28,317,0,0,0,1,0.7,0,1,0,0
9495,3,0,21,61,0,1,0.16,1,0.7,1,1,1,1
9497,2,0,39,411,0,0,0.08,1,0.8,0,1,0,0
9499,2,0,34,129,0,0,1,1,0.7,1,1,1,1
9500,1,0,32,28,0,1,0.16,1,0.2,0,0,1,0
9501,3,0,45,45,0,0,0,0,0.1,0,0,1,0
9504,2,0,36,28,0,0,0.56,0,0.5,0,1,0,0
9506,2,0,24,45,0,0,0,0,0.9,1,1,1,1
9509,2,0,27,253,0,0,0.72,1,0.7,1,1,1,1
9511,3,0,30,28,0,0,0,1,0.1,0,0,1,0
9512,2,0,61,28,0,0,0.64,0,0.6,0,1,0,0
9513,2,0,43,28,0,0,0.16,1,0.1,0,0,1,0
9515,2,0,26,112,0,0,0.08,1,0.4,0,0,1,0
9516,2,0,32,28,0,1,0.56,1,0.2,0,0,1,0
9517,1,1,57,306,0,0,0.16,1,0.1,0,0,1,0
9518,1,1,40,133,0,0,0,0,0.1,0,0,1,0
9519,1,0,33,190,0,0,0.48,1,0.6,1,1,1,1
9523,2,0,30,306,0,0,0.16,1,0.5,1,1,1,1
9524,1,0,29,206,0,0,0.08,0,1,0,1,0,0
9526,1,1,21,28,0,0,0.08,1,0.8,0,1,0,0
9527,2,0,36,133,0,0,0.16,0,0.2,0,0,1,0
9528,2,0,59,148,0,0,1,1,0.4,0,0,1,0
9529,2,0,35,28,0,0,0.48,1,0.8,1,1,1,1
9530,3,0,49,424,0,0,0,0,0.2,0,0,1,0
9531,3,0,26,28,0,0,0.4,1,0.9,1,1,1,1
9532,2,0,21,16,0,1,0.16,1,0.5,1,1,1,1
9534,2,0,49,172,0,0,1,1,0.6,1,1,1,1
9535,3,0,23,28,0,0,0.08,1,1,0,1,0,0
9536,2,1,37,45,0,0,1,0,0.8,1,1,1,1
9537,3,0,33,45,0,0,0,0,0.2,0,0,1,0
9538,2,0,20,28,1,0,0.08,1,0.3,1,0,0,1
9539,1,0,28,28,0,0,0.08,1,1,0,1,0,0
9540,2,0,29,246,0,0,0.24,1,0.2,1,0,0,1
9541,2,0,25,248,0,0,0.08,1,0.5,1,1,1,1
9542,2,0,20,28,0,0,0.16,1,0.8,1,1,1,1
9544,1,0,30,45,0,0,0.24,0,0.9,1,1,1,1
9545,2,0,55,306,0,0,0.4,1,0.4,0,0,1,0
9547,1,0,26,134,0,0,0,0,0.4,0,0,1,0
9548,1,1,52,28,0,0,0.48,1,0.1,0,0,1,0
9550,2,0,52,28,0,0,1,1,0.8,1,1,1,1
9552,3,0,27,190,0,0,0.08,1,0.7,1,1,1,1
9553,1,0,60,134,0,0,0.16,0,0.2,0,0,1,0
9554,1,0,44,423,0,0,0,0,0.2,0,0,1,0
9556,3,0,30,15,0,0,0.08,1,0.2,0,0,1,0
9557,2,1,25,45,0,0,0.16,0,0.4,0,0,1,0
9560,1,1,20,28,0,0,0.32,1,0.8,1,1,1,1
9561,1,0,28,319,0,0,0.24,1,0.7,1,1,1,1
9562,2,0,39,45,0,0,0.24,0,0.4,0,0,1,0
9563,1,0,22,367,0,0,0.08,1,0.6,0,1,0,0
9566,1,0,24,303,0,0,0.08,1,0.8,1,1,1,1
9567,2,1,28,30,0,0,0,1,0.3,0,0,1,0
9568,2,0,35,28,0,0,0.8,1,0.6,1,1,1,1
9569,1,0,30,45,0,0,0,0,0.1,0,0,1,0
9570,2,0,22,58,0,0,0,1,0.3,1,0,0,1
9574,2,0,39,280,0,0,0.72,1,0.5,0,1,0,0
9576,6,1,46,28,0,0,0.08,1,0.1,0,0,1,0
9577,6,0,47,94,0,0,0.24,0,0.2,0,0,1,0
9578,2,0,26,18,0,0,0.4,0,0.7,0,1,0,0
9579,2,0,33,28,0,0,0.24,1,0.4,0,0,1,0
9581,2,1,23,58,0,0,0,1,0.3,0,0,1,0
9584,2,1,52,172,0,0,0,1,0.7,1,1,1,1
9586,2,1,22,45,0,0,0,0,0.5,1,1,1,1
9588,1,0,54,85,0,0,0,1,0.2,0,0,1,0
9589,2,0,50,123,0,0,0.16,0,0.6,0,1,0,0
9591,2,0,20,190,0,0,0.16,1,0.5,1,1,1,1
9592,1,0,25,280,0,0,0.08,1,0.3,0,0,1,0
9593,1,1,46,97,0,0,0,1,0.1,0,0,1,0
9596,2,0,26,28,0,0,0.08,1,1,1,1,1,1
9597,1,0,22,45,0,0,0,0,0.4,0,0,1,0
9600,1,0,38,64,1,0,0.8,1,0.4,1,0,0,1
9601,3,1,36,172,0,0,0.72,1,0.1,1,0,0,1
9603,2,1,34,129,0,0,0.4,1,0.2,1,0,0,1
9604,2,0,18,28,1,0,0.32,1,0.5,1,1,1,1
9606,1,1,26,297,0,0,0.24,1,0.6,1,1,1,1
9608,1,1,23,317,0,0,0,1,0.6,0,1,0,0
9609,3,1,32,326,0,0,0.64,0,0.5,1,1,1,1
9612,1,0,44,128,0,0,0.08,0,0.1,1,0,0,1
9613,1,0,53,190,0,0,0.72,1,0.4,1,0,0,1
9616,2,0,27,190,0,0,0.48,1,0.5,0,1,0,0
9617,2,0,27,268,0,0,0.32,1,0.4,1,0,0,1
9618,1,0,25,306,0,0,0.16,1,0.6,0,1,0,0
9619,1,0,48,175,0,0,1,1,0.6,1,1,1,1
9620,1,0,19,306,0,1,0.08,1,1,1,1,1,1
9621,1,0,53,15,0,0,0,1,0.2,0,0,1,0
9624,2,0,39,337,0,0,0,0,0.3,0,0,1,0
9625,6,0,37,28,0,0,0.16,1,0.4,1,0,0,1
9626,2,0,27,306,1,0,0.48,1,0.8,1,1,1,1
9627,1,1,29,313,0,0,0.08,1,0.4,1,0,0,1
9628,2,1,21,190,0,0,0.16,1,1,1,1,1,1
9629,2,1,24,190,0,0,0.56,1,0.9,0,1,0,0
9630,1,0,33,45,0,0,0,0,0.1,0,0,1,0
9631,1,1,24,133,0,0,0.08,0,0.4,0,0,1,0
9632,1,0,46,319,0,0,0.08,1,0.1,0,0,1,0
9633,3,0,32,129,0,0,0.56,1,0.7,0,1,0,0
9634,3,0,24,212,0,0,0.16,1,0.3,0,0,1,0
9635,1,1,38,54,0,0,0,1,0.1,0,0,1,0
9636,2,0,30,186,0,1,1,1,1,1,1,1,1
9640,2,0,26,45,0,1,1,0,0.9,1,1,1,1
9641,1,0,57,213,0,0,0.16,1,0.1,0,0,1,0
9643,1,0,43,28,0,0,0,1,0.1,0,0,1,0
9644,2,0,22,283,0,0,0,0,0.6,0,1,0,0
9645,1,0,26,28,0,0,0.08,0,0.4,0,0,1,0
9646,2,1,28,28,0,0,0.72,0,0.9,1,1,1,1
9648,1,0,51,174,0,0,0.24,1,0.4,0,0,1,0
9651,3,0,41,172,0,0,0.24,1,0.1,0,0,1,0
